cms2317, In-Person, 30.0000, 350
eml2186, In-Person, 30.0000, 350
hel2115, In-Person, 30.0000, 350
mkl2146, In-Person, 30.0000, 350
orb2105, In-Person, 30.0000, 350
shl2145, In-Person, 30.0000, 350
aes2278, In-Person, 30.0000, 358
dmr2183, In-Person, 30.0000, 358
mvd2128, In-Person, 30.0000, 358
rrr2134, In-Person, 30.0000, 358
zsl2106, In-Person, 30.0000, 358
as4511, In-Person, 30.0000, 391
bll2121, In-Person, 30.0000, 391
kw2544, In-Person, 30.0000, 391
sk3813, In-Person, 30.0000, 391
aam2227, In-Person, 30.0000, 408
can2133, In-Person, 30.0000, 408
kdp2119, In-Person, 30.0000, 408
too2102, In-Person, 30.0000, 408
too2103, In-Person, 30.0000, 408
hw2446, In-Person, 30.0000, 409
it2217, In-Person, 30.0000, 409
kls2199, In-Person, 30.0000, 409
neb2133, In-Person, 30.0000, 409
ps2787, In-Person, 30.0000, 409
bs2836, In-Person, 30.0000, 419
hc2697, In-Person, 30.0000, 419
jjs2237, In-Person, 30.0000, 419
rt2519, In-Person, 30.0000, 419
rtk2112, In-Person, 30.0000, 419
iah2114, In-Person, 30.0000, 424
jal2239, In-Person, 30.0000, 424
apj2116, In-Person, 30.0000, 425
cch2163, In-Person, 30.0000, 425
mrc2195, In-Person, 30.0000, 425
srp2157, In-Person, 30.0000, 425
yh2635, In-Person, 30.0000, 425
abd2149, In-Person, 30.0000, 427
jkl2167, In-Person, 30.0000, 427
js4825, In-Person, 30.0000, 427
yam2106, In-Person, 30.0000, 427
ger2117, In-Person, 30.0000, 430
jc4126, In-Person, 30.0000, 430
kg2494, In-Person, 30.0000, 430
las2287, In-Person, 30.0000, 430
lcc2156, In-Person, 30.0000, 458
mma2205, In-Person, 30.0000, 458
clh2167, In-Person, 30.0000, 473
cms2286, In-Person, 30.0000, 473
jr3375, In-Person, 30.0000, 473
jwh2154, In-Person, 30.0000, 473
la2535, In-Person, 30.0000, 473
sm3604, In-Person, 30.0000, 473
ag3417, In-Person, 30.0000, 482
al3408, In-Person, 30.0000, 482
rjt2132, In-Person, 30.0000, 482
yam2105, In-Person, 30.0000, 482
asa2182, In-Person, 30.0000, 486
csc2182, In-Person, 30.0000, 486
jf2840, In-Person, 30.0000, 486
mes2279, In-Person, 30.0000, 486
tkp2109, In-Person, 30.0000, 486
cdt2132, In-Person, 30.0000, 504
knk2115, In-Person, 30.0000, 504
mjk2207, In-Person, 30.0000, 504
rlb2184, In-Person, 30.0000, 504
tkm2121, In-Person, 30.0000, 504
hmd2137, In-Person, 30.0000, 507
jp3589, In-Person, 30.0000, 507
sa3341, In-Person, 30.0000, 507
wc2553, In-Person, 30.0000, 507
elk2137, In-Person, 30.0000, 512
tot2103, In-Person, 30.0000, 512
cs3201, In-Person, 30.0000, 532
hk2873, In-Person, 30.0000, 532
klh2152, In-Person, 30.0000, 532
nfk2105, In-Person, 30.0000, 532
nsk2135, In-Person, 30.0000, 532
jl4159, In-Person, 30.0000, 540
kcp2118, In-Person, 30.0000, 540
ml3566, In-Person, 30.0000, 540
scx2000, In-Person, 30.0000, 540
djc2193, In-Person, 30.0000, 547
kc2853, In-Person, 30.0000, 547
bcg2116, In-Person, 30.0000, 564
jwa2112, In-Person, 30.0000, 564
kcp2117, In-Person, 30.0000, 564
nlg2122, In-Person, 30.0000, 564
mab2339, In-Person, 30.0000, 612
mes2278, In-Person, 30.0000, 612
pip2105, In-Person, 30.0000, 612
rhg2120, In-Person, 30.0000, 612
sjp2188, In-Person, 30.0000, 612
zl2359, In-Person, 30.0000, 612
aw2811, In-Person, 30.0000, 613
fvp2101, In-Person, 30.0000, 613
jxx2000, In-Person, 30.0000, 613
kz2163, In-Person, 30.0000, 613
sc3648, In-Person, 30.0000, 613
boa2111, In-Person, 30.0000, 629
cgg2120, In-Person, 30.0000, 629
dnb2118, In-Person, 30.0000, 629
kdd2112, In-Person, 30.0000, 629
sel2168, In-Person, 30.0000, 629
tgs2109, In-Person, 30.0000, 629
ask2214, In-Person, 30.0000, 645
djf2141, In-Person, 30.0000, 645
gra2114, In-Person, 30.0000, 645
tsn2109, In-Person, 30.0000, 645
ttl2123, In-Person, 30.0000, 645
kl2863, In-Person, 30.0000, 668
sh3470, In-Person, 30.0000, 668
ajz2115, In-Person, 30.0000, 671
cwc2138, In-Person, 30.0000, 671
al3265, In-Person, 30.0000, 672
baj2125, In-Person, 30.0000, 672
dhc2129, In-Person, 30.0000, 672
wyl2106, In-Person, 30.0000, 672
jdc2189, In-Person, 30.0000, 688
ms4432, In-Person, 30.0000, 688
shs2159, In-Person, 30.0000, 688
ws2399, In-Person, 30.0000, 688
acp2177, In-Person, 30.0000, 690
kb2714, In-Person, 30.0000, 690
mif2117, In-Person, 30.0000, 691
mjt2168, In-Person, 30.0000, 691
aaa2276, In-Person, 30.0000, 694
ap3207, In-Person, 30.0000, 694
ar3317, In-Person, 30.0000, 694
rmp2175, In-Person, 30.0000, 694
sc3369, In-Person, 30.0000, 694
akj2129, In-Person, 30.0000, 701
ckm2133, In-Person, 30.0000, 701
ajr2190, In-Person, 30.0000, 702
co2327, In-Person, 30.0000, 702
jc4498, In-Person, 30.0000, 702
kmb2238, In-Person, 30.0000, 702
ndw2116, In-Person, 30.0000, 702
abb2174, In-Person, 30.0000, 708
bac2175, In-Person, 30.0000, 708
fao2108, In-Person, 30.0000, 708
mje2134, In-Person, 30.0000, 708
rr2972, In-Person, 30.0000, 708
amc2358, In-Person, 30.0000, 713
edp2123, In-Person, 30.0000, 713
eef2131, In-Person, 30.0000, 713
py2211, In-Person, 30.0000, 713
bjk2150, In-Person, 30.0000, 718
da2573, In-Person, 30.0000, 718
da2575, In-Person, 30.0000, 718
ert2123, In-Person, 30.0000, 718
gns2112, In-Person, 30.0000, 718
mjp2220, In-Person, 30.0000, 718
as4513, In-Person, 30.0000, 720
ss4547, In-Person, 30.0000, 720
at3009, In-Person, 30.0000, 737
ev2317, In-Person, 30.0000, 737
ky2293, In-Person, 30.0000, 737
yz2600, In-Person, 30.0000, 737
cmd2211, In-Person, 30.0000, 751
eki2103, In-Person, 30.0000, 751
el2684, In-Person, 30.0000, 751
ew2449, In-Person, 30.0000, 751
jag2255, In-Person, 30.0000, 751
msh2177, In-Person, 30.0000, 756
ts2839, In-Person, 30.0000, 756
jak2248, In-Person, 30.0000, 758
nir2107, In-Person, 30.0000, 758
snk2125, In-Person, 30.0000, 761
swg2116, In-Person, 30.0000, 761
aol2111, In-Person, 30.0000, 762
arb2216, In-Person, 30.0000, 762
maa2247, In-Person, 30.0000, 762
son2105, In-Person, 30.0000, 762
ecy2109, In-Person, 30.0000, 764
jag2302, In-Person, 30.0000, 764
jdz2111, In-Person, 30.0000, 764
sp3111, In-Person, 30.0000, 764
vml2123, In-Person, 30.0000, 764
cfv2111, In-Person, 30.0000, 773
ema2164, In-Person, 30.0000, 773
mb3383, In-Person, 30.0000, 773
mlb2234, In-Person, 30.0000, 773
jef2152, In-Person, 30.0000, 795
jj2681, In-Person, 30.0000, 795
el2721, In-Person, 30.0000, 799
mts2162, In-Person, 30.0000, 799
dct2129, In-Person, 30.0000, 815
gat2117, In-Person, 30.0000, 815
hr2344, In-Person, 30.0000, 815
nt2323, In-Person, 30.0000, 815
scs2193, In-Person, 30.0000, 815
amk2249, In-Person, 30.0000, 827
jes2302, In-Person, 30.0000, 827
jhm2152, In-Person, 30.0000, 827
rhb2138, In-Person, 30.0000, 827
xp2124, In-Person, 30.0000, 827
aa3467, In-Person, 30.0000, 830
cjd2166, In-Person, 30.0000, 830
deb2170, In-Person, 30.0000, 830
jtt2117, In-Person, 30.0000, 830
kkm2134, In-Person, 30.0000, 830
mps2184, In-Person, 30.0000, 830
cs2845, In-Person, 30.0000, 836
eb2742, In-Person, 30.0000, 836
jgf2124, In-Person, 30.0000, 836
mlb2233, In-Person, 30.0000, 836
rab2227, In-Person, 30.0000, 836
ajl2217, In-Person, 30.0000, 853
lmd2189, In-Person, 30.0000, 853
ajs2298, In-Person, 30.0000, 891
get2117, In-Person, 30.0000, 891
mcf2160, In-Person, 30.0000, 891
mjl2203, In-Person, 30.0000, 891
emw2170, In-Person, 30.0000, 913
fjy2101, In-Person, 30.0000, 913
kgf2112, In-Person, 30.0000, 913
kmn2135, In-Person, 30.0000, 913
wty2102, In-Person, 30.0000, 913
afm2134, In-Person, 30.0000, 933
amo2149, In-Person, 30.0000, 933
jy2602, In-Person, 30.0000, 933
mak2244, In-Person, 30.0000, 933
srt2138, In-Person, 30.0000, 933
bpk2110, In-Person, 30.0000, 936
gmr2133, In-Person, 30.0000, 936
kcb2140, In-Person, 30.0000, 936
mac2371, In-Person, 30.0000, 936
tjk2127, In-Person, 30.0000, 936
art2151, In-Person, 30.0000, 942
cag2207, In-Person, 30.0000, 942
mld2168, In-Person, 30.0000, 942
sjr2166, In-Person, 30.0000, 942
aew2178, In-Person, 30.0000, 947
blb2143, In-Person, 30.0000, 947
eac2224, In-Person, 30.0000, 973
msz2115, In-Person, 30.0000, 973
kjs2164, In-Person, 30.0000, 980
mvc2133, In-Person, 30.0000, 980
ams2428, In-Person, 30.0000, 984
klw2160, In-Person, 30.0000, 984
nek2117, In-Person, 30.0000, 984
zrc2103, In-Person, 30.0000, 984
ehj2117, In-Person, 30.0000, 988
mbp2149, In-Person, 30.0000, 988
clk2140, In-Person, 30.0000, 995
das2241, In-Person, 30.0000, 995
dig2109, In-Person, 30.0000, 995
klm2202, In-Person, 30.0000, 995
lnw2118, In-Person, 30.0000, 995
asl2184, In-Person, 30.0000, 1013
plv2105, In-Person, 30.0000, 1013
aas2271, In-Person, 30.0000, 1015
by2181, In-Person, 30.0000, 1015
kw2538, In-Person, 30.0000, 1015
rcc2144, In-Person, 30.0000, 1015
zhb2105, In-Person, 30.0000, 1015
at2909, In-Person, 30.0000, 1016
dj2366, In-Person, 30.0000, 1016
fc2452, In-Person, 30.0000, 1016
tcp2119, In-Person, 30.0000, 1016
dcr2154, In-Person, 30.0000, 1017
fpr2105, In-Person, 30.0000, 1017
gih2102, In-Person, 30.0000, 1017
hdd2114, In-Person, 30.0000, 1017
lam2238, In-Person, 30.0000, 1017
lj2358, In-Person, 30.0000, 1017
fdp2107, In-Person, 30.0000, 1020
jv2488, In-Person, 30.0000, 1020
lnb2129, In-Person, 30.0000, 1020
mk3593, In-Person, 30.0000, 1020
tym2105, In-Person, 30.0000, 1020
aks2203, In-Person, 30.0000, 1032
des2171, In-Person, 30.0000, 1032
aa3466, In-Person, 30.0000, 1053
afm2138, In-Person, 30.0000, 1053
clk2142, In-Person, 30.0000, 1053
dje2125, In-Person, 30.0000, 1053
dmj2130, In-Person, 30.0000, 1053
mk3595, In-Person, 30.0000, 1053
dl2794, In-Person, 30.0000, 1055
sff2110, In-Person, 30.0000, 1055
ams2429, In-Person, 30.0000, 1085
hlz2106, In-Person, 30.0000, 1085
jpl2165, In-Person, 30.0000, 1085
kna2111, In-Person, 30.0000, 1085
tms2172, In-Person, 30.0000, 1085
ekg2121, In-Person, 30.0000, 1093
ncm2135, In-Person, 30.0000, 1093
nms2146, In-Person, 30.0000, 1093
on2147, In-Person, 30.0000, 1093
tzm2105, In-Person, 30.0000, 1093
cdf2118, In-Person, 30.0000, 1109
jbs2221, In-Person, 30.0000, 1109
kar2179, In-Person, 30.0000, 1109
mk3594, In-Person, 30.0000, 1109
spp2108, In-Person, 30.0000, 1109
at2911, In-Person, 30.0000, 1162
cca2121, In-Person, 30.0000, 1162
dld2141, In-Person, 30.0000, 1162
ms4773, In-Person, 30.0000, 1162
us2151, In-Person, 30.0000, 1162
ale2123, In-Person, 30.0000, 1180
emk2196, In-Person, 30.0000, 1180
jjl2203, In-Person, 30.0000, 1180
nss2154, In-Person, 30.0000, 1180
ril2110, In-Person, 30.0000, 1180
rs3392, In-Person, 30.0000, 1180
cjp2164, In-Person, 30.0000, 1186
eov2103, In-Person, 30.0000, 1186
jfm2190, In-Person, 30.0000, 1186
sk3817, In-Person, 30.0000, 1186
tm2680, In-Person, 30.0000, 1186
ccw2151, In-Person, 30.0000, 1188
lz2371, In-Person, 30.0000, 1188
mjl2206, In-Person, 30.0000, 1188
ml3567, In-Person, 30.0000, 1188
elc2160, In-Person, 30.0000, 1199
sp3312, In-Person, 30.0000, 1199
fak2117, In-Person, 30.0000, 1219
fld2111, In-Person, 30.0000, 1219
rm3172, In-Person, 30.0000, 1219
sas2331, In-Person, 30.0000, 1219
sd2920, In-Person, 30.0000, 1219
svb2115, In-Person, 30.0000, 1219
bas2218, In-Person, 30.0000, 1256
cjg2165, In-Person, 30.0000, 1256
rkp2124, In-Person, 30.0000, 1256
shh2129, In-Person, 30.0000, 1256
wc2473, In-Person, 30.0000, 1256
cc3506, In-Person, 30.0000, 1262
chh2125, In-Person, 30.0000, 1262
jx2221, In-Person, 30.0000, 1262
wtk2104, In-Person, 30.0000, 1262
ex2111, In-Person, 30.0000, 1281
yz2759, In-Person, 30.0000, 1281
am4051, In-Person, 30.0000, 1297
elg2154, In-Person, 30.0000, 1297
jnw2121, In-Person, 30.0000, 1297
lep2157, In-Person, 30.0000, 1297
src2167, In-Person, 30.0000, 1297
vc2369, In-Person, 30.0000, 1297
bkl2123, In-Person, 30.0000, 1300
cef2149, In-Person, 30.0000, 1300
emj2140, In-Person, 30.0000, 1300
sqs2101, In-Person, 30.0000, 1300
amp2233, In-Person, 30.0000, 1303
jgb2134, In-Person, 30.0000, 1303
jq2216, In-Person, 30.0000, 1303
mp3257, In-Person, 30.0000, 1303
mpp2126, In-Person, 30.0000, 1303
srw2168, In-Person, 30.0000, 1303
hsa2136, In-Person, 30.0000, 1306
mt3077, In-Person, 30.0000, 1306
ab3896, In-Person, 30.0000, 1311
akj2128, In-Person, 30.0000, 1311
eb2894, In-Person, 30.0000, 1311
ejc2173, In-Person, 30.0000, 1311
imr2114, In-Person, 30.0000, 1311
enr2116, In-Person, 30.0000, 1316
hv2169, In-Person, 30.0000, 1316
icc2115, In-Person, 30.0000, 1316
ra2763, In-Person, 30.0000, 1316
sj2613, In-Person, 30.0000, 1316
bsk2130, In-Person, 30.0000, 1322
ch3013, In-Person, 30.0000, 1322
rjk2147, In-Person, 30.0000, 1322
sjo2112, In-Person, 30.0000, 1322
dsm2173, In-Person, 30.0000, 1329
dv2316, In-Person, 30.0000, 1329
eaw2178, In-Person, 30.0000, 1329
jk3656, In-Person, 30.0000, 1329
jpc2156, In-Person, 30.0000, 1329
mo2619, In-Person, 30.0000, 1329
ac3642, In-Person, 30.0000, 1335
as4512, In-Person, 30.0000, 1335
djf2140, In-Person, 30.0000, 1335
ex2106, In-Person, 30.0000, 1335
hy2375, In-Person, 30.0000, 1336
kjs2165, In-Person, 30.0000, 1336
kpz2101, In-Person, 30.0000, 1336
ktr2112, In-Person, 30.0000, 1336
kwg2110, In-Person, 30.0000, 1336
bsv2109, In-Person, 30.0000, 1365
ddf2119, In-Person, 30.0000, 1365
nmw2120, In-Person, 30.0000, 1365
tb2553, In-Person, 30.0000, 1365
xw2311, In-Person, 30.0000, 1365
jml2292, In-Person, 30.0000, 1385
rjw2146, In-Person, 30.0000, 1385
blb2145, In-Person, 30.0000, 1394
tvs2106, In-Person, 30.0000, 1394
cl3425, In-Person, 30.0000, 1413
dlm2172, In-Person, 30.0000, 1413
ec3125, In-Person, 30.0000, 1413
rm3355, In-Person, 30.0000, 1413
sss2232, In-Person, 30.0000, 1413
zzz2113, In-Person, 30.0000, 1413
alb2271, In-Person, 30.0000, 1414
bms2178, In-Person, 30.0000, 1414
dlm2182, In-Person, 30.0000, 1414
ncb2131, In-Person, 30.0000, 1414
rgf2118, In-Person, 30.0000, 1414
as4514, In-Person, 30.0000, 1416
dl2864, In-Person, 30.0000, 1416
ba2403, In-Person, 30.0000, 1433
htl2112, In-Person, 30.0000, 1433
gal2128, In-Person, 30.0000, 1440
kma2147, In-Person, 30.0000, 1440
rz2289, In-Person, 30.0000, 1440
saw2187, In-Person, 30.0000, 1440
gjs2134, In-Person, 30.0000, 1465
jhv2111, In-Person, 30.0000, 1465
aat2157, In-Person, 30.0000, 1501
kap2181, In-Person, 30.0000, 1501
mne2107, In-Person, 30.0000, 1501
nrz2102, In-Person, 30.0000, 1501
ps2788, In-Person, 30.0000, 1501
smt2168, In-Person, 30.0000, 1501
ac3643, In-Person, 30.0000, 1507
sns2154, In-Person, 30.0000, 1507
ahc2150, In-Person, 30.0000, 1509
did2109, In-Person, 30.0000, 1509
djc2192, In-Person, 30.0000, 1509
lrf2133, In-Person, 30.0000, 1509
tb2552, In-Person, 30.0000, 1509
vlh2114, In-Person, 30.0000, 1509
cf2469, In-Person, 30.0000, 1516
sb3538, In-Person, 30.0000, 1516
ikc2106, In-Person, 30.0000, 1524
jg3418, In-Person, 30.0000, 1524
sdp2137, In-Person, 30.0000, 1524
shh2128, In-Person, 30.0000, 1524
wjj2106, In-Person, 30.0000, 1524
fal2113, In-Person, 30.0000, 1526
och2106, In-Person, 30.0000, 1526
sag2211, In-Person, 30.0000, 1526
srw2158, In-Person, 30.0000, 1526
zaj2102, In-Person, 30.0000, 1526
avt2127, In-Person, 30.0000, 1527
bb2664, In-Person, 30.0000, 1527
lam2237, In-Person, 30.0000, 1527
rdw2121, In-Person, 30.0000, 1527
sss2231, In-Person, 30.0000, 1527
az2350, In-Person, 30.0000, 1536
ckc2134, In-Person, 30.0000, 1536
csw2129, In-Person, 30.0000, 1536
eco2119, In-Person, 30.0000, 1536
kc2852, In-Person, 30.0000, 1536
acn2129, In-Person, 30.0000, 1544
egs2154, In-Person, 30.0000, 1544
jap2232, In-Person, 30.0000, 1544
mm4261, In-Person, 30.0000, 1544
jka2137, In-Person, 30.0000, 1610
pdt2109, In-Person, 30.0000, 1610
ann2117, In-Person, 30.0000, 1615
mkw2127, In-Person, 30.0000, 1615
arf2145, In-Person, 30.0000, 1673
emh2213, In-Person, 30.0000, 1673
mmf2159, In-Person, 30.0000, 1683
st2852, In-Person, 30.0000, 1683
myl2127, In-Person, 30.0000, 1692
tz2278, In-Person, 30.0000, 1692
afb2137, In-Person, 30.0000, 1695
dt2516, In-Person, 30.0000, 1695
esy2110, In-Person, 30.0000, 1695
kab2246, In-Person, 30.0000, 1695
raf2186, In-Person, 30.0000, 1695
wem2116, In-Person, 30.0000, 1695
aif2107, In-Person, 30.0000, 1699
esw2162, In-Person, 30.0000, 1699
eyc2120, In-Person, 30.0000, 1699
lt2510, In-Person, 30.0000, 1699
sjy2118, In-Person, 30.0000, 1699
cao2140, In-Person, 30.0000, 1711
gdj2106, In-Person, 30.0000, 1711
mg3183, In-Person, 30.0000, 1711
mwm2154, In-Person, 30.0000, 1711
wfc2111, In-Person, 30.0000, 1711
eek2138, In-Person, 30.0000, 1745
hm2597, In-Person, 30.0000, 1745
mdh2167, In-Person, 30.0000, 1745
sns2153, In-Person, 30.0000, 1745
arp2170, In-Person, 30.0000, 1749
bkm2120, In-Person, 30.0000, 1749
bmg2148, In-Person, 30.0000, 1749
tgc2113, In-Person, 30.0000, 1749
zas2112, In-Person, 30.0000, 1749
lmj2136, In-Person, 30.0000, 1772
scw2139, In-Person, 30.0000, 1772
cht2109, In-Person, 30.0000, 1778
km2957, In-Person, 30.0000, 1778
nb2647, In-Person, 30.0000, 1778
yh2634, In-Person, 30.0000, 1778
dsc2155, In-Person, 30.0000, 1791
jl4628, In-Person, 30.0000, 1791
lw2645, In-Person, 30.0000, 1791
yl3156, In-Person, 30.0000, 1791
ap3135, In-Person, 30.0000, 1796
hlc2128, In-Person, 30.0000, 1796
isk2108, In-Person, 30.0000, 1796
ms4771, In-Person, 30.0000, 1796
aal2151, In-Person, 30.0000, 1807
ccm2154, In-Person, 30.0000, 1807
aw2809, In-Person, 30.0000, 1818
jrb2221, In-Person, 30.0000, 1818
ky2292, In-Person, 30.0000, 1818
lp2566, In-Person, 30.0000, 1818
vjn2104, In-Person, 30.0000, 1818
aef2167, In-Person, 30.0000, 1842
als2304, In-Person, 30.0000, 1842
an2596, In-Person, 30.0000, 1842
cc3625, In-Person, 30.0000, 1842
mp3258, In-Person, 30.0000, 1842
sdb2146, In-Person, 30.0000, 1842
eml2187, In-Person, 30.0000, 1853
mct2153, In-Person, 30.0000, 1853
jyl2164, In-Person, 30.0000, 1857
trw2121, In-Person, 30.0000, 1857
jkl2158, In-Person, 30.0000, 1870
ks2689, In-Person, 30.0000, 1870
sda2124, In-Person, 30.0000, 1870
wgr2108, In-Person, 30.0000, 1870
chn2109, In-Person, 30.0000, 1883
rff2113, In-Person, 30.0000, 1883
bf2323, In-Person, 30.0000, 1884
lax2000, In-Person, 30.0000, 1884
scs2194, In-Person, 30.0000, 1884
ts2837, In-Person, 30.0000, 1884
jhb2194, In-Person, 30.0000, 1889
mpn2120, In-Person, 30.0000, 1889
am4000, In-Person, 30.0000, 1896
dxh2000, In-Person, 30.0000, 1896
edm2142, In-Person, 30.0000, 1896
jah2245, In-Person, 30.0000, 1896
kap2182, In-Person, 30.0000, 1896
oaa2128, In-Person, 30.0000, 1896
abw2148, In-Person, 30.0000, 1898
asf2161, In-Person, 30.0000, 1898
bdw2121, In-Person, 30.0000, 1898
rdb2139, In-Person, 30.0000, 1898
aja2173, In-Person, 30.0000, 1927
bdm2134, In-Person, 30.0000, 1927
ejq2106, In-Person, 30.0000, 1927
mgb2163, In-Person, 30.0000, 1927
rql2103, In-Person, 30.0000, 1927
si2281, In-Person, 30.0000, 1927
acc2193, In-Person, 30.0000, 1937
csa2137, In-Person, 30.0000, 1937
aer2164, In-Person, 30.0000, 1951
eab2215, In-Person, 30.0000, 1951
nah2140, In-Person, 30.0000, 1951
swh2119, In-Person, 30.0000, 1951
zjz2102, In-Person, 30.0000, 1951
ce2295, In-Person, 30.0000, 1967
ymt2105, In-Person, 30.0000, 1967
sj2614, In-Person, 30.0000, 1997
sk3815, In-Person, 30.0000, 1997
anp2139, In-Person, 30.0000, 2005
bj2311, In-Person, 30.0000, 2005
gat2118, In-Person, 30.0000, 2005
hz2315, In-Person, 30.0000, 2005
jl4162, In-Person, 30.0000, 2005
vgt2103, In-Person, 30.0000, 2005
omg2106, In-Person, 30.0000, 2017
tad2136, In-Person, 30.0000, 2017
caj2145, In-Person, 30.0000, 2028
jmo2150, In-Person, 30.0000, 2028
lh2728, In-Person, 30.0000, 2047
yx2249, In-Person, 30.0000, 2047
ab3897, In-Person, 30.0000, 2061
jcc2246, In-Person, 30.0000, 2061
mad2241, In-Person, 30.0000, 2061
sfb2140, In-Person, 30.0000, 2061
tlb2145, In-Person, 30.0000, 2061
ajc2223, In-Person, 30.0000, 2069
ip2273, In-Person, 30.0000, 2069
js4390, In-Person, 30.0000, 2069
kl2751, In-Person, 30.0000, 2069
afr2134, In-Person, 30.0000, 2071
an2597, In-Person, 30.0000, 2071
jc4128, In-Person, 30.0000, 2071
kjz2106, In-Person, 30.0000, 2071
rar2184, In-Person, 30.0000, 2071
jrm2231, In-Person, 30.0000, 2076
llr2128, In-Person, 30.0000, 2076
mcm2248, In-Person, 30.0000, 2076
rpk2123, In-Person, 30.0000, 2076
sab2262, In-Person, 30.0000, 2076
jjp2166, In-Person, 30.0000, 2083
kpb2122, In-Person, 30.0000, 2083
nhh2110, In-Person, 30.0000, 2083
sl3396, In-Person, 30.0000, 2083
fwz2101, In-Person, 30.0000, 2095
gsg2120, In-Person, 30.0000, 2095
gy2206, In-Person, 30.0000, 2095
jc4137, In-Person, 30.0000, 2095
kea2134, In-Person, 30.0000, 2095
la2534, In-Person, 30.0000, 2095
as4782, In-Person, 30.0000, 2132
kpt2110, In-Person, 30.0000, 2132
msk2208, In-Person, 30.0000, 2132
thw2105, In-Person, 30.0000, 2132
WITHHELD, In-Person, 30.0000, 2132
jby2106, In-Person, 30.0000, 2144
